0
,,,.,.,.,.,.,.,P(4),
,,,.,.,.,.,.,.,P(4),
,,,.,.,.,.,.,.,.,
,,,.,.,L(3),L(3),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(2),.,.,.,L(1),
,,,.,.,P(2),P(2),L(2),.,L(1),


1
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(3),L(3),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(2),.,.,.,L(1),
,,,.,.,P(2),P(2),L(2),.,L(1),


2
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(3),L(3),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(2),.,.,.,L(1),
,,,.,.,.,.,L(2),.,L(1),


3
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(2),.,.,.,L(1),
,,,.,.,.,.,L(2),.,L(1),


4
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,L(1),
,,,.,.,L(2),.,L(2),.,L(1),


5
,,,.,.,.,.,.,.,.,
,,,.,L(7),.,.,L(6),.,.,
,,,.,L(7),.,.,P(6),P(6),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(5),.,
,,,.,L(8),L(8),.,.,P(5),L(1),
,,,.,.,L(2),.,L(2),.,L(1),


6
,,,.,.,.,.,.,.,.,
,,,.,L(7),.,.,L(6),.,.,
,,,.,L(7),.,.,L(6),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(5),.,
,,,.,L(8),L(8),.,.,P(5),L(1),
,,,.,.,L(2),.,L(2),.,L(1),


7
,,,.,.,.,.,.,.,.,
,,,.,L(7),.,.,L(6),.,.,
,,,.,L(7),.,.,L(6),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(8),L(8),.,.,.,L(1),
,,,.,.,L(2),.,L(2),.,L(1),


8
,,,.,.,.,.,.,.,.,
,,,.,L(7),.,.,.,.,.,
,,,.,L(7),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(8),L(8),.,.,.,L(1),
,,,.,.,L(2),.,L(2),.,L(1),


9
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(8),L(8),.,.,.,L(1),
,,,.,.,L(2),.,L(2),.,L(1),


10
,,,.,.,.,.,.,P(9),P(9),
,,,.,.,.,.,.,P(9),P(9),
,,,.,.,.,.,.,.,.,
,,,P(11),P(11),.,.,.,.,.,
,,,.,.,L(10),L(10),.,.,.,
,,,.,.,L(2),.,.,.,L(1),
,,,.,.,.,.,L(2),.,L(1),


11
,,,.,.,.,.,.,P(9),P(9),
