0
,,,P(3),.,.,.,.,.,.,
,,,P(3),P(3),.,.,.,.,.,
,,,.,P(2),.,.,.,.,.,
,,,.,P(2),P(2),.,.,P(4),P(4),
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


1
,,,P(3),.,.,.,.,.,.,
,,,P(3),P(3),.,.,.,.,.,
,,,.,P(2),.,.,.,.,.,
,,,.,P(2),P(2),.,.,.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


2
,,,P(3),.,.,.,.,.,.,
,,,P(3),.,.,.,.,.,.,
,,,.,P(2),.,.,.,.,.,
,,,.,P(2),P(2),.,.,.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


3
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,P(2),.,.,.,.,.,
,,,.,P(2),P(2),.,.,.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


4
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,P(2),P(2),.,.,.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


5
,,,P(7),.,.,.,L(9),.,.,
,,,P(7),.,.,.,L(9),.,.,
,,,.,.,.,.,P(8),P(8),.,
,,,.,.,.,L(10),L(10),.,.,
,,,L(1),L(1),P(5),.,.,.,.,
,,,.,.,P(5),.,.,.,L(6),
,,,.,.,.,.,.,.,L(6),


6
,,,P(7),.,.,.,L(9),.,.,
,,,P(7),.,.,.,L(9),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(10),L(10),.,.,
,,,L(1),L(1),P(5),.,.,.,.,
,,,.,.,P(5),.,.,.,L(6),
,,,.,.,.,.,.,.,L(6),


7
,,,P(7),.,.,.,L(9),.,.,
,,,P(7),.,.,.,L(9),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(10),L(10),.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,L(6),
,,,.,.,.,.,.,.,L(6),


8
,,,.,.,.,.,L(9),.,.,
,,,.,.,.,.,L(9),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(10),L(10),.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,L(6),
,,,.,.,.,.,.,.,L(6),


9
,,,.,.,.,.,L(9),.,.,
,,,.,.,.,.,L(9),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(1),L(1),.,.,.,.,.,
,,,.,.,.,.,.,.,L(6),
,,,.,.,.,.,.,.,L(6),


10
,,,.,P(14),.,.,.,.,.,
,,,.,P(14),.,.,.,.,.,
