0
,,,.,.,.,.,.,L(1),.,
,,,.,L(4),L(4),L(3),L(3),L(1),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,P(2),.,.,
,,,.,.,.,.,P(2),P(2),.,
,,,.,.,.,.,.,.,.,


1
,,,.,.,.,.,.,L(1),.,
,,,.,L(4),L(4),L(3),L(3),L(1),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,P(2),P(2),.,
,,,.,.,.,.,.,.,.,


2
,,,.,.,.,.,.,L(1),.,
,,,.,L(4),L(4),L(3),L(3),L(1),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


3
,,,.,.,.,.,.,L(1),.,
,,,.,.,.,L(3),L(3),L(1),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


4
,,,.,.,.,.,.,L(1),.,
,,,.,.,.,.,.,L(1),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


5
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(6),P(6),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(8),L(8),.,.,.,
,,,.,.,.,.,P(5),.,L(9),
,,,.,P(7),P(7),P(7),P(5),.,L(9),


6
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(6),P(6),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(8),L(8),.,.,.,
,,,.,.,.,.,P(5),.,L(9),
,,,.,.,P(7),P(7),P(5),.,L(9),


7
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(6),P(6),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(8),L(8),.,.,.,
,,,.,.,.,.,P(5),.,L(9),
,,,.,.,.,.,P(5),.,L(9),


8
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(6),P(6),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(8),L(8),.,.,.,
,,,.,.,.,.,.,.,L(9),
,,,.,.,.,.,.,.,L(9),


9
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(8),L(8),.,.,.,
,,,.,.,.,.,.,.,L(9),
,,,.,.,.,.,.,.,L(9),


10
,,,.,.,.,L(10),.,L(13),L(13),
,,,.,.,.,L(10),.,L(14),L(14),
,,,.,.,.,.,.,.,.,
,,,.,P(15),P(15),.,.,.,.,
,,,.,P(12),.,.,.,.,.,
,,,.,P(12),.,L(11),.,.,.,
,,,.,.,.,L(11),.,.,.,


11
,,,.,.,.,L(10),.,L(13),L(13),
,,,.,.,.,L(10),.,L(14),L(14),
,,,.,.,.,.,.,.,.,
,,,.,P(15),P(15),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(11),.,.,.,
,,,.,.,.,L(11),.,.,.,


12
,,,.,.,.,L(10),.,L(13),L(13),
,,,.,.,.,L(10),.,L(14),L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(11),.,.,.,
,,,.,.,.,L(11),.,.,.,


13
,,,.,.,.,.,.,L(13),L(13),
,,,.,.,.,.,.,L(14),L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(11),.,.,.,
,,,.,.,.,L(11),.,.,.,


14
,,,.,.,.,.,.,L(13),L(13),
,,,.,.,.,.,.,L(14),L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


15
,,,.,.,.,.,P(16),.,L(14),
,,,.,.,.,.,P(16),.,L(14),
,,,P(17),P(17),.,.,.,.,.,
,,,.,.,P(18),.,.,.,.,
,,,.,.,P(18),.,.,.,.,
,,,.,P(20),P(20),L(21),.,.,.,
,,,.,P(19),P(19),L(21),.,.,.,


16
,,,.,.,.,.,P(16),.,L(14),
,,,.,.,.,.,P(16),.,L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,P(18),.,.,.,.,
,,,.,.,P(18),.,.,.,.,
,,,.,P(20),P(20),L(21),.,.,.,
,,,.,P(19),P(19),L(21),.,.,.,


17
,,,.,.,.,.,.,.,L(14),
,,,.,.,.,.,.,.,L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,P(18),.,.,.,.,
,,,.,.,P(18),.,.,.,.,
,,,.,P(20),P(20),L(21),.,.,.,
,,,.,P(19),P(19),L(21),.,.,.,


18
,,,.,.,.,.,.,.,L(14),
,,,.,.,.,.,.,.,L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,P(20),P(20),L(21),.,.,.,
,,,.,P(19),P(19),L(21),.,.,.,


19
,,,.,.,.,.,.,.,L(14),
,,,.,.,.,.,.,.,L(14),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(21),.,.,.,
,,,.,P(19),P(19),L(21),.,.,.,


20
