0
,,,.,P(6),P(6),.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),P(4),P(4),
,,,.,.,P(1),P(1),.,.,.,
,,,.,P(5),P(5),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


1
,,,.,P(6),P(6),.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,P(1),P(1),.,.,.,
,,,.,P(5),P(5),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


2
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,P(1),P(1),.,.,.,
,,,.,P(5),P(5),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


3
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,P(1),P(1),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


4
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


5
,,,P(11),.,.,L(9),.,.,.,
,,,P(11),.,.,L(9),.,.,.,
,,,.,.,.,.,.,.,L(7),
,,,.,P(8),P(8),.,L(10),.,L(7),
,,,.,.,P(8),.,L(10),.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


6
,,,P(11),.,.,L(9),.,.,.,
,,,P(11),.,.,L(9),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,P(8),P(8),.,L(10),.,.,
,,,.,.,P(8),.,L(10),.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


7
,,,P(11),.,.,L(9),.,.,.,
,,,P(11),.,.,L(9),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,P(8),.,L(10),.,.,
,,,.,.,P(8),.,L(10),.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


8
,,,P(11),.,.,L(9),.,.,.,
,,,P(11),.,.,L(9),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(10),.,.,
,,,.,.,.,.,L(10),.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


9
,,,.,.,.,L(9),.,.,.,
,,,.,.,.,L(9),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(10),.,.,
,,,.,.,.,.,L(10),.,.,
,,,.,.,.,.,.,.,.,
,,,L(3),L(3),.,.,.,.,.,


10
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(14),.,.,.,.,.,
,,,L(13),L(14),.,.,L(10),.,.,
,,,L(13),P(12),P(12),.,L(10),.,.,
,,,.,.,L(16),L(17),L(17),.,.,
,,,L(3),L(3),L(16),.,P(15),P(15),.,


11
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(14),.,.,.,.,.,
,,,L(13),L(14),.,.,L(10),.,.,
,,,L(13),P(12),P(12),.,L(10),.,.,
,,,.,.,L(16),L(17),L(17),.,.,
,,,L(3),L(3),L(16),.,.,.,.,


12
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(14),.,.,.,.,.,
,,,L(13),L(14),.,.,.,.,.,
,,,L(13),P(12),P(12),.,.,.,.,
,,,.,.,L(16),L(17),L(17),.,.,
,,,L(3),L(3),L(16),.,.,.,.,


13
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,L(13),P(12),P(12),.,.,.,.,
,,,.,.,L(16),L(17),L(17),.,.,
,,,L(3),L(3),L(16),.,.,.,.,


14
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,L(16),L(17),L(17),.,.,
,,,L(3),L(3),L(16),.,.,.,.,


15
,,,.,.,P(19),P(19),P(19),.,.,
,,,.,.,.,.,.,.,.,
,,,.,P(21),P(21),.,.,.,.,
,,,L(13),.,.,.,.,.,.,
