0
,,,.,P(6),P(4),P(4),.,.,.,
,,,.,P(6),.,.,.,P(5),P(5),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,P(1),P(1),P(3),.,.,.,.,
,,,.,.,P(3),.,.,.,.,


1
,,,.,P(6),P(4),P(4),.,.,.,
,,,.,P(6),.,.,.,P(5),P(5),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,P(1),P(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,


2
,,,.,P(6),P(4),P(4),.,.,.,
,,,.,P(6),.,.,.,P(5),P(5),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


3
,,,.,.,P(4),P(4),.,.,.,
,,,.,.,.,.,.,P(5),P(5),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


4
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,P(5),P(5),
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


5
,,,.,P(10),.,.,.,.,.,
,,,.,P(10),.,.,.,.,.,
,,,.,.,.,L(8),P(7),P(7),.,
,,,.,.,.,L(8),L(2),L(7),.,
,,,.,.,.,.,.,L(2),.,
,,,.,.,L(9),L(9),.,.,.,
,,,.,.,.,.,.,.,.,


6
,,,.,P(10),.,.,.,.,.,
,,,.,P(10),.,.,.,.,.,
,,,.,.,.,L(8),L(7),.,.,
,,,.,.,.,L(8),L(2),L(7),.,
,,,.,.,.,.,.,L(2),.,
,,,.,.,L(9),L(9),.,.,.,
,,,.,.,.,.,.,.,.,


7
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(8),L(7),.,.,
,,,.,.,.,L(8),L(2),L(7),.,
,,,.,.,.,.,.,L(2),.,
,,,.,.,L(9),L(9),.,.,.,
,,,.,.,.,.,.,.,.,


8
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(7),.,.,
,,,.,.,.,.,L(2),L(7),.,
,,,.,.,.,.,.,L(2),.,
,,,.,.,L(9),L(9),.,.,.,
,,,.,.,.,.,.,.,.,


9
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,L(2),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,L(9),L(9),.,.,.,
,,,.,.,.,.,.,.,.,


10
,,,.,P(11),.,L(14),L(14),.,.,
,,,.,P(11),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(12),L(12),.,.,
,,,L(13),L(13),.,.,P(9),.,.,
,,,.,.,L(9),P(9),.,.,.,
,,,.,.,.,.,.,.,.,


11
,,,.,.,.,L(14),L(14),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(12),L(12),.,.,
,,,L(13),L(13),.,.,P(9),.,.,
,,,.,.,L(9),P(9),.,.,.,
,,,.,.,.,.,.,.,.,


12
,,,.,.,.,L(14),L(14),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(12),L(12),.,.,
,,,L(13),L(13),.,.,.,.,.,
,,,.,.,L(9),P(9),P(9),.,.,
,,,.,.,.,.,.,.,.,


13
,,,.,.,.,L(14),L(14),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(12),L(12),.,.,
,,,L(13),L(13),.,.,.,.,.,
,,,.,.,L(9),L(9),.,.,.,
,,,.,.,.,.,.,.,.,


14
,,,.,.,.,L(14),L(14),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(12),L(12),.,.,
,,,L(13),L(13),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


15
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,L(14),.,.,
,,,P(18),P(17),P(17),.,.,.,.,
,,,P(18),.,P(15),P(15),.,.,.,
,,,.,L(13),.,.,P(16),P(16),.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


16
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,L(14),.,.,
,,,P(18),P(17),P(17),.,.,.,.,
,,,P(18),.,P(15),P(15),.,.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


17
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,L(14),.,.,
,,,.,P(17),P(17),.,.,.,.,
,,,.,.,P(15),P(15),.,.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


18
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,L(14),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,P(15),P(15),.,.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


19
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,L(14),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


20
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,P(14),.,.,
,,,.,.,.,L(14),P(14),.,.,
,,,P(22),.,.,L(23),.,.,.,
,,,P(22),L(13),.,L(23),.,P(19),.,
,,,L(13),.,.,L(21),.,P(19),.,
,,,.,.,.,L(21),.,.,.,


21
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(14),.,.,.,
,,,P(22),.,.,L(23),.,.,.,
,,,P(22),L(13),.,L(23),.,P(19),.,
,,,L(13),.,.,L(21),.,P(19),.,
,,,.,.,.,L(21),.,.,.,


22
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,L(23),.,.,.,
,,,.,L(13),.,L(23),.,P(19),.,
,,,L(13),.,.,L(21),.,P(19),.,
,,,.,.,.,L(21),.,.,.,


23
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,L(23),.,.,.,
,,,.,L(13),.,L(23),.,.,.,
,,,L(13),.,.,L(21),.,.,.,
,,,.,.,.,L(21),.,.,.,


24
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,L(23),.,.,.,
,,,.,L(13),.,L(23),.,.,.,
,,,L(13),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


25
,,,P(27),.,.,L(14),.,.,.,
,,,P(27),.,.,.,.,.,.,
,,,.,P(28),.,.,.,.,.,
,,,.,P(28),.,.,L(14),.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),L(29),L(29),.,.,.,.,
,,,L(26),L(26),.,.,P(25),P(25),.,


26
,,,P(27),.,.,L(14),.,.,.,
,,,P(27),.,.,.,.,.,.,
,,,.,P(28),.,.,.,.,.,
,,,.,P(28),.,.,L(14),.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),L(29),L(29),.,.,.,.,
,,,L(26),L(26),.,.,.,.,.,


27
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,P(28),.,.,.,.,.,
,,,.,P(28),.,.,L(14),.,.,
,,,.,L(13),.,.,.,.,.,
,,,L(13),L(29),L(29),.,.,.,.,
,,,L(26),L(26),.,.,.,.,.,


28
,,,.,.,.,L(14),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,L(14),.,.,
